gene_id,pyrE-1,pyrE-2,pyrE-3,pyrE-4,rosR-1,rosR-2,rosR-3,rosR-4
HVO_RS04710,8002.97670282784,7510.75219399317,6642.52561069263,5796.12664683521,7343.14987918532,7178.92545703267,7422.53711808585,6743.02352498228
HVO_RS04715,8215.06603320304,8386.88263590279,8222.87451074607,7640.52780373673,9529.85406911649,9256.28625833853,8816.51117297677,8632.20339324202
HVO_RS04720,16708.0422234495,16077.8201471944,16479.8082650278,17337.1739286749,15152.6419781862,15898.8816057502,15737.417484213,15320.8294175186
HVO_RS04725,2124.02762883146,1972.94657060215,2116.53870542872,2231.40043862191,1952.37302475022,2039.70748881535,1954.56147051372,1820.04971111286
HVO_RS04730,6848.50029856873,6973.50239470897,6909.16083151445,5589.33313751897,7616.92292365416,7557.29532888855,7732.30913028383,8333.01713936046
HVO_RS04735,852.536421606726,828.191229050419,858.292937097993,807.479417330084,910.643389440833,776.943960170096,863.364575932441,951.95626235044
HVO_RS04740,2048.80382692499,2045.6819280437,2056.20518830846,2127.01895296705,2049.81766769675,1993.78881504643,1867.62545418719,2055.77221417107
HVO_RS04745,7728.20087086391,8734.02866005567,8759.06431612135,9193.44858560203,9252.60085882813,10602.6217732432,9276.17286849635,10306.0598212082
HVO_RS04750,982.088524890101,1067.88729334645,1049.02470089755,1111.76129532398,938.484715996986,999.190341211659,959.293973258268,893.025636585889
HVO_RS04755,1210.89425568896,1160.45956645388,1184.28855379621,1225.99009094629,912.963499987179,1007.45570249006,983.276322589724,1007.48704432088
HVO_RS04760,362.536934188154,371.942168735218,400.925952476613,586.899674059427,473.302551454599,507.860531884235,523.614627070138,452.179224616459
HVO_RS04765,2099.99780322245,2148.17265898407,2295.59301430177,2346.61396524096,2025.45650696012,2140.72857110697,2075.47248172648,2132.83534017087
HVO_RS04770,11091.3316810993,11777.3421384625,12128.0100624176,13358.8607018292,13144.5863003237,12628.5536599279,11783.3276381891,11999.1820306744
HVO_RS04775,1759.40114459035,1566.28979945164,1846.0109996314,1713.43193433457,1795.76556287186,1642.97014745189,1587.83137865353,1625.12533358397
HVO_RS04780,7516.11154048871,7052.02351921973,7891.04016658461,8392.86228524915,6671.47787601813,6972.29142507254,6627.12253192587,7454.72415921571
HVO_RS04785,4354.62231036377,4702.1755509659,4662.22387940644,4018.68719771228,4405.88992751119,4606.56135249787,4576.63166408632,4626.05412251726
HVO_RS04790,1524.32676363261,1534.05481149459,1419.78389481403,1436.7225242495,1693.68069883263,1700.82767640073,1576.83946854328,1672.72314670149
HVO_RS04795,4850.89044794121,4953.44314940036,5119.59086402782,4845.86123497725,4562.49738938955,4827.88936006406,4617.60151086089,4670.25209184067
HVO_RS04800,4781.93529619361,4586.46020958161,4505.55135914252,4756.25071427354,5075.24182013203,4627.68394243157,4738.51252207365,4289.46958690049
HVO_RS04805,10626.4067943162,9547.34220235667,9807.11589577502,9863.06566338795,9584.37666695562,9777.00401887806,10148.5308254281,8841.86042721206
HVO_RS04810,4283.5776085632,4860.87087629293,4390.72305236524,4097.4656774518,4361.80782713062,4249.31407057569,3778.21928425991,3884.88817540156
HVO_RS04815,262.238531646186,247.134907670734,242.307189724944,222.549205264145,263.332547010279,232.348489270726,287.78819197748,227.789534205284
HVO_RS04820,1836.71449654978,2045.6819280437,2138.92049403785,1934.01167760522,2300.38960670213,2177.4635101221,2033.50337039643,2021.77377622998
HVO_RS04825,31161.4599397576,29623.953932531,30895.6263717961,30764.9658002762,32143.9715643517,35400.5423554098,31210.0298612245,34612.6763865561
